0.0,0.0,1.2419841,0.0,0.0,0.5082114,0.0031030464,0.0,0.75302196,0.0,0.6179474,0.0,0.0,0.0,1.0947245,0.46974033,0.13254832,0.5661903,0.0,0.8178527,0.4877392,0.0,0.0,0.28323147,0.0,0.15920365,0.049208123,0.00012382714,0.4849996,0.0519138,0.0,0.17032586,0.0,0.6651238,0.07940033,0.47865793,0.3712276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20038097,0.0,0.0,0.0,0.0,1.5190709,0.0,0.0,0.18797562,0.0,0.529312,0.0,0.0,0.63598037,0.567608,0.8287518,0.2907169,0.49542925,0.47780898,0.27313793,0.0,0.32861367,0.46068344,0.2473219,0.105392106,0.0,0.0,0.0075456686,0.0,0.004798645,0.27118745,0.0,0.5006599,0.7658848,0.6032952,0.0,0.12320695,0.0,0.28725225,0.0,0.0,0.0,0.36511683,0.075705834,0.0,0.0,0.29295436,0.72313523,0.0,0.23266526,0.0,0.4535917,0.0,0.305913,0.0,0.06770332,0.6718401,0.014912883,0.0,0.0,0.0,0.0,0.0,0.23668659,0.0,0.0,0.0,0.0,0.64586514,0.0,0.0,0.0,0.6457434,0.016404461,0.021575768,0.0,0.28275532,0.44018596,0.12177435,0.0,0.20970027,0.28328755,0.41695172
0.0,0.0,0.9490408,0.0,0.0,0.33537087,0.13438772,0.0,0.49177524,0.0,0.45609888,0.0,0.0,0.0,0.80805576,0.39638335,0.10194853,0.34731266,0.0,0.7092938,0.3142015,0.0,0.0,0.18005359,0.095019616,0.1792267,0.060021583,0.013726143,0.38378474,0.0,0.0,0.13088483,0.0,0.47864413,0.045612134,0.37338448,0.31288245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118221425,0.0,0.0,0.0,0.0,1.1797161,0.0,0.0,0.1410246,0.0,0.33405423,0.0,0.0,0.45677003,0.4900318,0.6364635,0.21297182,0.41239986,0.35428923,0.3119402,0.0,0.24753854,0.2686807,0.21528398,0.028234279,0.0,0.0,0.0,0.0,0.0,0.21094541,0.0,0.40799215,0.5488343,0.5103576,0.0,0.03447608,0.0,0.3209599,0.0,0.0,0.0,0.20150404,0.10471306,0.0,0.0,0.28743377,0.6012447,0.0,0.15710633,0.0,0.32268783,0.0,0.20976253,0.0,0.061151236,0.49097592,0.062633805,0.0,0.0,0.0,0.0,0.0,0.19133858,0.0,0.0,0.0,0.0,0.48449305,0.0,0.0,0.0,0.48858944,0.02027781,0.0,0.0,0.2509079,0.2863648,0.0,0.0,0.054020923,0.25194976,0.32678548
0.0,0.0,1.7201319,0.0,0.13481823,0.6150292,0.38078555,0.0,0.5521665,0.12309431,1.1361606,0.0,0.0,0.0,0.86138695,1.0363597,0.28463057,0.36832,0.17701563,0.41387877,0.61073947,0.0,0.0,0.19785714,0.0,0.12192093,0.0,0.112834424,0.8644955,0.1068643,0.0,0.0,0.0,0.98523784,0.0,0.6377094,0.13876297,0.0,0.0,0.0,0.0,0.0,0.021095218,0.0,0.7453715,1.0258739,0.0,0.0,0.0,0.0,1.6162536,0.0,0.0,0.14464316,0.0,0.45400795,0.0,0.0,0.1449843,0.25025615,1.3696165,0.30075705,0.7112748,0.18371916,0.66254604,0.0,0.0,0.113375455,0.28590864,0.0,0.0,0.0,0.15160356,0.0,0.0,0.6977329,0.0,0.31899118,0.82413787,1.1374071,0.0,0.0,0.0,0.18269496,0.0,0.3196699,0.0,0.0,0.0,0.0,0.0,0.5870556,0.78599626,0.0,0.40824562,0.0,0.22700275,0.0,0.2824152,0.3807328,0.30869994,1.240929,0.0,0.0,0.3335558,0.0,0.0,0.0,0.09961779,0.0,0.037706245,0.0,0.0,0.6416592,0.0,0.0,0.4446905,0.7712404,0.17761196,0.0,0.0,0.03674232,0.9526653,0.06996959,0.0,0.0,0.56329757,0.11713527
0.0,0.0,1.821141,0.0,0.11264642,0.6214963,0.152511,0.0,1.0481074,0.0,1.042693,0.0,0.0,0.0,1.8362583,0.8628058,0.10574384,0.71203107,0.0,1.2409166,0.7536399,0.0,0.0,0.3395728,0.0,0.3274434,0.022750396,0.020075617,0.6174421,0.1688269,0.0,0.30810207,0.0,0.9892607,0.15407065,0.8270438,0.33707735,0.0,0.049592298,0.0,0.0,0.0,0.0,0.0,0.0,0.24039151,0.0,0.0,0.0,0.0,2.1439335,0.0,0.0,0.4295642,0.0,0.6861435,0.0,0.0,0.7168312,0.848958,1.1829891,0.45992112,0.89566123,0.68766713,0.63181275,0.0,0.32921654,0.64898443,0.31083617,0.2206858,0.0,0.0,0.0,0.0,0.04103398,0.33826768,0.0,0.72920644,1.1392486,1.0653675,0.0,0.11704034,0.0,0.5142425,0.0,0.0,0.0,0.3566266,0.07748205,0.0,0.0,0.51600856,1.1619923,0.0,0.28992203,0.0,0.81255674,0.0,0.4318426,0.0,0.20223837,0.9250883,0.05475361,0.0,0.0,0.0,0.0,0.0,0.28156915,0.0,0.0,0.0,0.0,0.9062259,0.0,0.0,0.0,0.92753744,0.11741091,0.0,0.0,0.52985,0.5258086,0.13393015,0.0,0.27126652,0.32534888,0.5820111
0.0,0.0,1.2463689,0.0,0.0,0.34688675,0.17957549,0.0,0.14568026,0.20596142,0.35573488,0.0,0.0,0.0,0.5717162,0.55634165,0.0,0.47724748,0.0,0.5372762,0.59310627,0.0,0.0,0.061927583,0.0,0.124595925,0.0,0.0,0.31643125,0.0,0.0,0.13528177,0.0,0.36593562,0.067073114,0.36184773,0.16374904,0.0,0.0,0.031169165,0.0,0.0,0.15902887,0.0,0.513001,0.41544506,0.0,0.0,0.0,0.0,1.3144623,0.04824974,0.0,0.29649082,0.0,0.24159615,0.0,0.0,0.6794599,0.3853911,0.39946416,0.5387724,0.19675684,0.2489628,0.7523515,0.0,0.0,0.21324351,0.4191193,0.122034796,0.0,0.0,0.0,0.0,0.0,0.3203652,0.0,0.17634632,0.7548671,0.75924945,0.0,0.0,0.0,0.18472978,0.0,0.051540274,0.0,0.51620156,0.0,0.0,0.0,0.6747115,0.58515704,0.0,0.42157006,0.0,0.48478207,0.0,0.0,0.2573187,0.34537676,0.78367376,0.0596923,0.0,0.26284185,0.0,0.0,0.0,0.0,0.0,0.1214311,0.0,0.0,0.5037951,0.0,0.0,0.0,0.835278,0.0,0.0,0.0,0.04450347,0.37924117,0.30295956,0.0,0.0,0.008403727,0.032696452
0.0,0.0,2.0739403,0.0,0.0,0.73384094,0.6123926,0.0,0.6015208,0.0,1.133938,0.0,0.0,0.0,1.3458526,1.2956893,0.0,0.44692278,0.0,0.5824469,0.6719464,0.0,0.0,0.08292632,0.0,0.23581757,0.0,0.04154414,0.69241613,0.24623527,0.0,0.0,0.0,0.80996054,0.16900145,0.47801414,0.3141587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953977,0.77766687,0.0,0.0,0.0,0.0,1.8272119,0.0,0.0,0.5319878,0.0,0.58296394,0.0,0.0,0.29991,1.2279745,1.337779,0.52196664,0.9679889,0.15252529,0.91238797,0.0,0.29939198,0.38428038,0.32903853,0.012116162,0.0,0.0,0.0,0.0,0.0,0.675367,0.0,0.5866168,1.2698528,1.2712412,0.0,0.55651844,0.0,0.0,0.0,0.2682203,0.0,0.0,0.0,0.0,0.0,0.822406,0.9253974,0.0,0.26567292,0.0,0.56024617,0.0,0.20162116,0.08073008,0.67471284,1.4466417,0.0,0.0,0.39773786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73829186,0.0,0.0,0.18576263,0.99313813,0.06946768,0.0,0.0,0.40653104,0.8783993,0.0,0.0,0.0,0.4368425,0.58052385
0.0,0.0,1.380028,0.0,0.0,0.38139397,0.0,0.0,0.69515514,0.0,0.7006018,0.0,0.0,0.0,1.1655778,0.37272027,0.13730185,0.24760585,0.26735651,1.1258487,0.62618953,0.0,0.0,0.4089559,0.0,0.4791855,0.0,0.0,0.87528896,0.0,0.0,0.74749315,0.0,0.964671,0.21278077,0.2645213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86721367,0.0,0.0,0.0,0.0,2.208853,0.0,0.0,0.5594519,0.0,0.840964,0.0,0.0,0.6671224,0.7854509,1.293648,0.56930786,1.0243286,0.47278163,0.40870184,0.0,0.061947707,0.43126705,0.6521965,0.0,0.0,0.0,0.11096739,0.21549356,0.0,0.46787542,0.0,0.8557847,1.2228441,1.1106731,0.0,0.0,0.0,0.03603018,0.0,0.0,0.0,0.46598464,0.49102896,0.0,0.0,0.3248437,1.3577383,0.0,0.32735714,0.0,0.57224673,0.0,0.0,0.18015255,0.0,0.8074132,0.30700815,0.0,0.04180694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0837227,0.0,0.0,0.0,0.6101844,0.13845189,0.0,0.0,0.5234539,0.79488707,0.2161218,0.0,0.2573914,0.5505084,0.49734825
0.0,0.0,1.7772976,0.0,0.0,0.83848727,0.24446246,0.0,1.019603,0.108207606,0.84234226,0.0,0.0,0.0,1.5409479,0.723922,0.43198577,0.6501693,0.0,1.5988971,0.52706844,0.0,0.0,0.25397706,0.0,0.28294858,0.0,0.0,0.3506993,0.25510776,0.0,0.4643432,0.0,0.82075465,0.11649066,1.0368426,0.14020005,0.0,0.19302686,0.0,0.0,0.0,0.0,0.0,0.0,0.60811645,0.0,0.0,0.0,0.0,2.50422,0.0,0.0,0.28013772,0.0,0.34154788,0.0,0.0,1.1004537,0.8024739,0.93363076,0.38954395,0.64452595,0.7915696,0.58647597,0.0,0.33581942,0.5720337,0.4398712,0.026850125,0.0,0.0,0.0,0.08192299,0.0042599533,0.37370515,0.0,0.4407604,1.1186551,0.73707104,0.0,0.0,0.0,0.49249294,0.0,0.0,0.0,0.75295013,0.0,0.0,0.0,0.4330762,0.87178195,0.0,0.6209183,0.0,0.9475522,0.0,0.2937285,0.19841342,0.3252366,1.3452985,0.0,0.0,0.0,0.0,0.0,0.0,0.18274084,0.0,0.105173334,0.0,0.0,1.0058569,0.0,0.0,0.0,1.1284873,0.0,0.0,0.0,0.07605013,0.633853,0.50291,0.0,0.12068538,0.18649873,0.46294847
0.0,0.0,1.4572659,0.0,0.0,0.705689,0.22714904,0.0,0.67350656,0.043128572,0.6393863,0.0,0.0,0.0,1.1998023,0.62433994,0.21991059,0.56081563,0.11362752,1.2425562,0.38693833,0.0,0.0,0.15777114,0.0,0.12699921,0.0,0.0,0.25473034,0.27466893,0.0,0.33172432,0.0,0.61960477,0.104361296,0.72493196,0.14370467,0.0,0.12595706,0.0,0.0,0.0,0.0,0.0,0.019451967,0.52713627,0.0,0.0,0.0,0.0,1.8712415,0.0,0.0,0.223481,0.0,0.3397015,0.0,0.0,0.71496993,0.52344805,0.7670923,0.31643045,0.5283953,0.6382933,0.33703297,0.0,0.18491793,0.4375065,0.33137468,0.0,0.0,0.0,0.0,0.03527119,0.04629172,0.21679267,0.0,0.4368059,0.8388317,0.648857,0.0,0.0,0.0,0.49707183,0.0,0.0,0.0,0.4875155,0.0,0.0,0.0,0.43204626,0.8220003,0.0,0.4491756,0.0,0.6696733,0.0,0.39277253,0.15937506,0.122735634,1.0113739,0.0,0.037239004,0.0,0.0,0.0,0.0,0.16867581,0.0,0.0,0.0,0.0,0.7338871,0.0,0.0,0.0,0.7346451,0.0,0.0,0.0,0.0,0.5129858,0.32382968,0.0,0.16707802,0.33057216,0.3037934
0.0,0.0,1.4682515,0.0,0.0,0.55008256,0.19838679,0.0,0.7446368,0.08566988,0.58159894,0.0,0.0,0.0,1.1034001,0.5855713,0.26498917,0.5406448,0.0,1.0681075,0.3560337,0.0,0.0,0.20875362,0.0,0.0035367778,0.0,0.0,0.33458465,0.24147043,0.0,0.15216988,0.0,0.48249,0.073964715,0.6895371,0.23918442,0.0,0.19087945,0.0,0.0,0.0,0.0,0.0,0.0,0.49397048,0.0,0.0,0.0,0.0,1.9061768,0.0,0.0,0.2692326,0.0,0.45973197,0.0,0.0,0.80289876,0.4044291,0.7784839,0.40000114,0.43950447,0.5986943,0.2525941,0.0,0.33447558,0.4281595,0.3930887,0.12283222,0.0,0.0,0.0,0.08427319,0.0,0.30959854,0.0,0.50215334,0.84698075,0.54340893,0.0,0.0,0.0,0.35368612,0.0,0.0,0.0,0.49576864,0.0,0.0,0.11829195,0.31122634,0.68484354,0.0,0.35145107,0.0,0.6696562,0.0,0.40897802,0.122141555,0.010681195,1.0837026,0.046353266,0.03155141,0.0,0.0,0.0,0.0,0.2994792,0.0,0.0,0.0,0.0,0.7401107,0.0,0.0,0.0,0.73366934,0.0,0.0,0.0,0.046922255,0.53164697,0.28973782,0.0,0.020755691,0.24766478,0.41027024
